host_guid,host_taxon,host_collection,host_group,parasite_record_count,parasite_taxon_count,latitude,longitude,mappable,min_year,max_year,host_url
MSB:Bird:48291,Cyanocitta stelleri,MSB:Bird,Bird,1,1,35.5320333333,-107.3867166667,True,2017.0,2017.0,https://arctos.database.museum/guid/MSB:Bird:48291
MSB:Mamm:275309,Tamias striatus,MSB:Mamm,Mammal,1,1,39.5056,-79.3565,True,2014.0,2014.0,https://arctos.database.museum/guid/MSB:Mamm:275309
MSB:Host:9618,Phoca vitulina,MSB:Host,Host collection,2,2,,,False,,,https://arctos.database.museum/guid/MSB:Host:9618
MSB:Host:24040,Struthio camelus,MSB:Host,Host collection,1,1,,,False,2008.0,2008.0,https://arctos.database.museum/guid/MSB:Host:24040
MSB:Host:24041,Struthio camelus,MSB:Host,Host collection,1,1,,,False,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Host:24041
MSB:Host:24218,Physa acuta,MSB:Host,Host collection,2,2,35.216431,-106.598478,True,2020.0,2020.0,https://arctos.database.museum/guid/MSB:Host:24218
MSB:Host:24214,Pseudosuccinea columella,MSB:Host,Host collection,1,1,35.216431,-106.598478,True,2020.0,2020.0,https://arctos.database.museum/guid/MSB:Host:24214
MSB:Host:24215,Pseudosuccinea columella,MSB:Host,Host collection,1,1,35.216431,-106.598478,True,2020.0,2020.0,https://arctos.database.museum/guid/MSB:Host:24215
MSB:Host:24216,Pseudosuccinea columella,MSB:Host,Host collection,1,1,35.216431,-106.598478,True,2019.0,2019.0,https://arctos.database.museum/guid/MSB:Host:24216
MSB:Host:24217,Pseudosuccinea columella,MSB:Host,Host collection,1,1,35.216431,-106.598478,True,2020.0,2020.0,https://arctos.database.museum/guid/MSB:Host:24217
MSB:Host:9619,Sea otter,MSB:Host,Host collection,1,1,,,False,,,https://arctos.database.museum/guid/MSB:Host:9619
MSB:Host:24219,Physa acuta,MSB:Host,Host collection,1,1,,,False,2020.0,2020.0,https://arctos.database.museum/guid/MSB:Host:24219
MSB:Host:24221,Physa acuta,MSB:Host,Host collection,1,1,39.952335,-75.163789,True,2020.0,2020.0,https://arctos.database.museum/guid/MSB:Host:24221
MSB:Host:24223,Physa acuta,MSB:Host,Host collection,1,1,,,False,2020.0,2020.0,https://arctos.database.museum/guid/MSB:Host:24223
MSB:Host:24220,Physa acuta,MSB:Host,Host collection,1,1,,,False,2020.0,2020.0,https://arctos.database.museum/guid/MSB:Host:24220
MSB:Host:24225,Gyraulus,MSB:Host,Host collection,1,1,,,False,2020.0,2020.0,https://arctos.database.museum/guid/MSB:Host:24225
MSB:Host:1395,Hexagrammos decagrammus,MSB:Host,Host collection,2,2,,,False,,,https://arctos.database.museum/guid/MSB:Host:1395
MSB:Host:24062,Xema sabini,MSB:Host,Host collection,2,2,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24062
MSB:Host:24130,Fratercula cirrhata,MSB:Host,Host collection,2,2,,,False,1994.0,1995.0,https://arctos.database.museum/guid/MSB:Host:24130
MSB:Host:24192,Aethia cristatella,MSB:Host,Host collection,3,3,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24192
MSB:Host:24210,Fratercula cirrhata,MSB:Host,Host collection,3,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24210
MSB:Host:24184,Ardenna tenuirostris,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24184
MSB:Host:24076,Xema sabini,MSB:Host,Host collection,2,2,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24076
MSB:Host:24052,Pygoscelis antarctica,MSB:Host,Host collection,2,2,,,False,1982.0,1982.0,https://arctos.database.museum/guid/MSB:Host:24052
MSB:Host:304,,MSB:Host,Host collection,2,2,,,False,,,https://arctos.database.museum/guid/MSB:Host:304
MSB:Host:9620,Sea otter,MSB:Host,Host collection,1,1,,,False,,,https://arctos.database.museum/guid/MSB:Host:9620
MSB:Host:24053,Pygoscelis adeliae,MSB:Host,Host collection,3,3,,,False,,,https://arctos.database.museum/guid/MSB:Host:24053
MSB:Host:24068,Xema sabini,MSB:Host,Host collection,3,3,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24068
MSB:Host:24070,Xema sabini,MSB:Host,Host collection,2,2,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24070
MSB:Host:24069,Xema sabini,MSB:Host,Host collection,1,1,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24069
MSB:Host:1396,Sea otter,MSB:Host,Host collection,1,1,,,False,,,https://arctos.database.museum/guid/MSB:Host:1396
MSB:Host:24060,Sterna paradisaea,MSB:Host,Host collection,1,1,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24060
MSB:Host:24075,Xema sabini,MSB:Host,Host collection,2,2,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24075
MSB:Host:24074,Xema sabini,MSB:Host,Host collection,1,1,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24074
MSB:Host:24059,Phalacrocorax urile,MSB:Host,Host collection,2,2,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24059
MSB:Host:24048,Pygoscelis adeliae,MSB:Host,Host collection,2,2,,,False,,,https://arctos.database.museum/guid/MSB:Host:24048
MSB:Host:24055,Pygoscelis adeliae,MSB:Host,Host collection,2,2,,,False,,,https://arctos.database.museum/guid/MSB:Host:24055
MSB:Host:1397,Hexagrammos decagrammus,MSB:Host,Host collection,2,2,,,False,,,https://arctos.database.museum/guid/MSB:Host:1397
MSB:Host:24056,Pygoscelis adeliae,MSB:Host,Host collection,2,2,,,False,,,https://arctos.database.museum/guid/MSB:Host:24056
MSB:Host:24054,Pygoscelis adeliae,MSB:Host,Host collection,2,2,,,False,,,https://arctos.database.museum/guid/MSB:Host:24054
MSB:Host:24057,Pygoscelis antarctica,MSB:Host,Host collection,3,3,,,False,,,https://arctos.database.museum/guid/MSB:Host:24057
MSB:Host:24066,Xema sabini,MSB:Host,Host collection,1,1,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24066
MSB:Host:24072,Xema sabini,MSB:Host,Host collection,2,2,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24072
MSB:Host:24071,Xema sabini,MSB:Host,Host collection,1,1,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24071
MSB:Host:24063,Sterna paradisaea,MSB:Host,Host collection,2,2,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24063
MSB:Host:24064,Sterna paradisaea,MSB:Host,Host collection,1,1,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24064
MSB:Host:24058,Phalacrocorax urile,MSB:Host,Host collection,3,3,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24058
MSB:Host:24047,Xema sabini,MSB:Host,Host collection,4,4,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24047
MSB:Host:1398,Hexagrammos decagrammus,MSB:Host,Host collection,3,3,,,False,,,https://arctos.database.museum/guid/MSB:Host:1398
MSB:Host:24046,Sterna paradisaea,MSB:Host,Host collection,3,3,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24046
MSB:Host:24065,Xema sabini,MSB:Host,Host collection,3,3,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24065
MSB:Host:24067,Xema sabini,MSB:Host,Host collection,2,2,,,False,1979.0,1979.0,https://arctos.database.museum/guid/MSB:Host:24067
MSB:Host:24213,Rissa tridactyla,MSB:Host,Host collection,6,5,,,False,,,https://arctos.database.museum/guid/MSB:Host:24213
MSB:Host:24061,Larus schistisagus,MSB:Host,Host collection,10,10,,,False,,,https://arctos.database.museum/guid/MSB:Host:24061
MSB:Host:24212,Rissa tridactyla,MSB:Host,Host collection,4,3,,,False,,,https://arctos.database.museum/guid/MSB:Host:24212
MSB:Host:971,Wolf,MSB:Host,Host collection,2,2,68.14333,-151.73583,True,,,https://arctos.database.museum/guid/MSB:Host:971
MSB:Host:24049,Fratercula cirrhata,MSB:Host,Host collection,3,3,,,False,1981.0,1983.0,https://arctos.database.museum/guid/MSB:Host:24049
MSB:Host:24127,Fratercula cirrhata,MSB:Host,Host collection,3,1,,,False,1984.0,1986.0,https://arctos.database.museum/guid/MSB:Host:24127
MSB:Host:24128,Uria lomvia,MSB:Host,Host collection,5,5,,,False,1987.0,1991.0,https://arctos.database.museum/guid/MSB:Host:24128
MSB:Host:24129,Fratercula cirrhata,MSB:Host,Host collection,2,1,,,False,1992.0,1993.0,https://arctos.database.museum/guid/MSB:Host:24129
MSB:Host:24131,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,1996.0,1996.0,https://arctos.database.museum/guid/MSB:Host:24131
MSB:Host:24132,Fratercula cirrhata,MSB:Host,Host collection,2,1,,,False,1997.0,1998.0,https://arctos.database.museum/guid/MSB:Host:24132
MSB:Host:24133,Fratercula cirrhata,MSB:Host,Host collection,2,2,,,False,1999.0,2000.0,https://arctos.database.museum/guid/MSB:Host:24133
MSB:Host:24134,Fratercula cirrhata,MSB:Host,Host collection,2,2,,,False,2001.0,2002.0,https://arctos.database.museum/guid/MSB:Host:24134
MSB:Host:972,Wolf,MSB:Host,Host collection,3,3,,,False,,,https://arctos.database.museum/guid/MSB:Host:972
MSB:Host:24135,Fratercula corniculata,MSB:Host,Host collection,1,1,,,False,2003.0,2003.0,https://arctos.database.museum/guid/MSB:Host:24135
MSB:Host:24136,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,2004.0,2004.0,https://arctos.database.museum/guid/MSB:Host:24136
MSB:Host:24137,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,2005.0,2005.0,https://arctos.database.museum/guid/MSB:Host:24137
MSB:Host:24138,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,2006.0,2006.0,https://arctos.database.museum/guid/MSB:Host:24138
MSB:Host:24139,Fratercula cirrhata,MSB:Host,Host collection,2,1,,,False,2007.0,2008.0,https://arctos.database.museum/guid/MSB:Host:24139
MSB:Host:24140,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,2009.0,2009.0,https://arctos.database.museum/guid/MSB:Host:24140
MSB:Host:24141,Ardenna grisea,MSB:Host,Host collection,3,3,,,False,2010.0,2012.0,https://arctos.database.museum/guid/MSB:Host:24141
MSB:Host:24142,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,2013.0,2013.0,https://arctos.database.museum/guid/MSB:Host:24142
MSB:Host:24143,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,2014.0,2014.0,https://arctos.database.museum/guid/MSB:Host:24143
MSB:Host:24144,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,2015.0,2015.0,https://arctos.database.museum/guid/MSB:Host:24144
MSB:Host:24145,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,2016.0,2016.0,https://arctos.database.museum/guid/MSB:Host:24145
MSB:Host:24146,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,2017.0,2017.0,https://arctos.database.museum/guid/MSB:Host:24146
MSB:Host:24147,Fratercula corniculata,MSB:Host,Host collection,2,2,,,False,2018.0,2019.0,https://arctos.database.museum/guid/MSB:Host:24147
MSB:Host:24148,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,2020.0,2020.0,https://arctos.database.museum/guid/MSB:Host:24148
MSB:Host:24152,Fratercula cirrhata,MSB:Host,Host collection,2,2,,,False,2021.0,2022.0,https://arctos.database.museum/guid/MSB:Host:24152
MSB:Host:24153,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,2023.0,2023.0,https://arctos.database.museum/guid/MSB:Host:24153
MSB:Host:24158,Cerorhinca monocerata,MSB:Host,Host collection,3,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24158
MSB:Host:24154,Fratercula cirrhata,MSB:Host,Host collection,3,2,,,False,2024.0,2025.0,https://arctos.database.museum/guid/MSB:Host:24154
MSB:Host:24105,Cerorhinca monocerata,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24105
MSB:Host:24155,Cerorhinca monocerata,MSB:Host,Host collection,3,3,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24155
MSB:Host:974,Wolf,MSB:Host,Host collection,2,2,,,False,,,https://arctos.database.museum/guid/MSB:Host:974
MSB:Host:24156,Cerorhinca monocerata,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24156
MSB:Host:24157,Cerorhinca monocerata,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24157
MSB:Host:24159,Cerorhinca monocerata,MSB:Host,Host collection,3,3,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24159
MSB:Host:24160,Cerorhinca monocerata,MSB:Host,Host collection,5,4,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24160
MSB:Host:24161,Cerorhinca monocerata,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24161
MSB:Host:24162,Cerorhinca monocerata,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24162
MSB:Host:24163,Cerorhinca monocerata,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24163
MSB:Host:975,Wolf,MSB:Host,Host collection,1,1,,,False,,,https://arctos.database.museum/guid/MSB:Host:975
MSB:Host:24164,Cerorhinca monocerata,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24164
MSB:Host:24165,Cerorhinca monocerata,MSB:Host,Host collection,3,3,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24165
MSB:Host:24166,Cerorhinca monocerata,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24166
MSB:Host:24167,Cerorhinca monocerata,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24167
MSB:Host:976,Mt. Goat,MSB:Host,Host collection,3,3,,,False,,,https://arctos.database.museum/guid/MSB:Host:976
MSB:Host:24171,Cerorhinca monocerata,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24171
MSB:Host:24170,Cerorhinca monocerata,MSB:Host,Host collection,3,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24170
MSB:Host:24150,Fratercula corniculata,MSB:Host,Host collection,3,3,,,False,2012.0,2012.0,https://arctos.database.museum/guid/MSB:Host:24150
MSB:Host:24169,Cerorhinca monocerata,MSB:Host,Host collection,3,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24169
MSB:Host:24186,Aethia pusilla,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24186
MSB:Host:24187,Aethia psittacula,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24187
MSB:Host:24188,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24188
MSB:Host:24100,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24100
MSB:Host:24189,Fratercula cirrhata,MSB:Host,Host collection,2,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24189
MSB:Host:24190,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24190
MSB:Host:24191,Fratercula cirrhata,MSB:Host,Host collection,2,2,56.3833,-131.3167,True,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24191
MSB:Host:24193,Aethia cristatella,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24193
MSB:Host:24194,Aethia cristatella,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24194
MSB:Host:24168,Aethia cristatella,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24168
MSB:Host:24195,Aethia cristatella,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24195
MSB:Host:24196,Fratercula cirrhata,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24196
MSB:Host:1765,Pintail,MSB:Host,Host collection,1,1,,,False,,,https://arctos.database.museum/guid/MSB:Host:1765
MSB:Host:24197,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24197
MSB:Host:24198,Aethia cristatella,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24198
MSB:Host:24199,Aethia cristatella,MSB:Host,Host collection,3,3,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24199
MSB:Host:24200,Aethia cristatella,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24200
MSB:Host:24201,Aethia cristatella,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24201
MSB:Host:24202,Aethia cristatella,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24202
MSB:Host:24203,Aethia cristatella,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24203
MSB:Host:1766,Emperor,MSB:Host,Host collection,1,1,,,False,,,https://arctos.database.museum/guid/MSB:Host:1766
MSB:Host:24204,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24204
MSB:Host:24205,Fratercula cirrhata,MSB:Host,Host collection,2,2,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24205
MSB:Host:24206,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24206
MSB:Host:24207,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24207
MSB:Host:24208,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24208
MSB:Host:24209,Fratercula cirrhata,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24209
MSB:Host:24211,Fratercula corniculata,MSB:Host,Host collection,4,4,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24211
MSB:Host:305,,MSB:Host,Host collection,3,3,,,False,,,https://arctos.database.museum/guid/MSB:Host:305
MSB:Host:1342,Emperor,MSB:Host,Host collection,1,1,,,False,,,https://arctos.database.museum/guid/MSB:Host:1342
MSB:Host:24050,Fratercula corniculata,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24050
MSB:Host:24051,Fratercula corniculata,MSB:Host,Host collection,1,1,,,False,1981.0,1981.0,https://arctos.database.museum/guid/MSB:Host:24051
MSB:Host:24077,Fratercula cirrhata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24077
MSB:Host:24078,Fratercula cirrhata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24078
MSB:Host:24079,Fratercula cirrhata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24079
MSB:Host:24080,Fratercula cirrhata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24080
MSB:Host:24081,Fratercula cirrhata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24081
MSB:Host:1767,Emperor,MSB:Host,Host collection,1,1,,,False,,,https://arctos.database.museum/guid/MSB:Host:1767
MSB:Host:24082,Fratercula cirrhata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24082
MSB:Host:24083,Fratercula corniculata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24083
MSB:Host:24084,Fratercula corniculata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24084
MSB:Host:24085,Fratercula corniculata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24085
MSB:Host:24086,Fratercula corniculata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24086
MSB:Host:24087,Fratercula cirrhata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24087
MSB:Host:24088,Fratercula cirrhata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24088
MSB:Host:24089,Fratercula cirrhata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24089
MSB:Host:24090,Fratercula cirrhata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24090
MSB:Host:24045,Fratercula cirrhata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24045
MSB:Host:1768,Emperor,MSB:Host,Host collection,1,1,,,False,,,https://arctos.database.museum/guid/MSB:Host:1768
MSB:Host:24091,Fratercula corniculata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24091
MSB:Host:24092,Fratercula corniculata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24092
MSB:Host:24093,Fratercula cirrhata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24093
MSB:Host:24094,Fratercula cirrhata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24094
MSB:Host:24095,Fratercula cirrhata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24095
MSB:Host:24096,Fratercula cirrhata,MSB:Host,Host collection,1,1,52.360572,175.903436,True,1975.0,1975.0,https://arctos.database.museum/guid/MSB:Host:24096
