parasite_guid,parasite_name,parasite_genus,parasite_species,date,year,host_guid,host_taxon,host_collection,host_group,host_sex,host_age,location_in_host,parasite_life_stage,parasite_sex,individual_count,experimental,parasite_url,host_url,latitude,longitude,mappable
MSB:Para:15811,Toxascaris,Toxascaris,,1 March '60,,UAM:Mamm:12454,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15811,https://arctos.database.museum/guid/UAM:Mamm:12454,,,False
MSB:Para:15812,Crenosoma,Crenosoma,,26 March '60,,UAM:Mamm:12455,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15812,https://arctos.database.museum/guid/UAM:Mamm:12455,,,False
MSB:Para:15813,Uncinaria,Uncinaria,,8 Dec '57,,UAM:Mamm:12271,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15813,https://arctos.database.museum/guid/UAM:Mamm:12271,63.681996,-170.482323,True
MSB:Para:15814,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,15 May '58,,UAM:Mamm:12272,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15814,https://arctos.database.museum/guid/UAM:Mamm:12272,,,False
MSB:Para:15815,Taenia,Taenia,,15 May '58,,UAM:Mamm:12272,Alopex,UAM:Mamm,Mammal,female,,small intestine,,,,,https://arctos.database.museum/guid/MSB:Para:15815,https://arctos.database.museum/guid/UAM:Mamm:12272,,,False
MSB:Para:15816,Toxascaris,Toxascaris,,15 May '58,,UAM:Mamm:12272,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15816,https://arctos.database.museum/guid/UAM:Mamm:12272,,,False
MSB:Para:15817,Uncinaria,Uncinaria,,15 May '58,,UAM:Mamm:12272,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15817,https://arctos.database.museum/guid/UAM:Mamm:12272,,,False
MSB:Para:15818,Toxascaris,Toxascaris,,2 Dec 1958,1958.0,UAM:Mamm:12374,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15818,https://arctos.database.museum/guid/UAM:Mamm:12374,,,False
MSB:Para:15819,Toxascaris,Toxascaris,,2 Dec '58,,UAM:Mamm:12375,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15819,https://arctos.database.museum/guid/UAM:Mamm:12375,,,False
MSB:Para:1582,Trematoda,,,Aug 27 '55,,MSB:Host:10584,Glaucous-winged Gull (L. hyperboreas),MSB:Host,Host collection,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:1582,https://arctos.database.museum/guid/MSB:Host:10584,,,False
MSB:Para:15820,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,20 Jan '59,,UAM:Mamm:12273,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15820,https://arctos.database.museum/guid/UAM:Mamm:12273,,,False
MSB:Para:15821,Taenia,Taenia,,20 Feb '59,,UAM:Mamm:12316,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15821,https://arctos.database.museum/guid/UAM:Mamm:12316,,,False
MSB:Para:15822,Toxascaris,Toxascaris,,20 Feb '59,,UAM:Mamm:12316,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15822,https://arctos.database.museum/guid/UAM:Mamm:12316,,,False
MSB:Para:15823,Taenia,Taenia,,8 Dec '59,,UAM:Mamm:12318,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15823,https://arctos.database.museum/guid/UAM:Mamm:12318,,,False
MSB:Para:15824,Toxascaris,Toxascaris,,8 Dec '59,,UAM:Mamm:12318,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15824,https://arctos.database.museum/guid/UAM:Mamm:12318,,,False
MSB:Para:15825,Uncinaria,Uncinaria,,8 Dec '59,,UAM:Mamm:12318,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15825,https://arctos.database.museum/guid/UAM:Mamm:12318,,,False
MSB:Para:15826,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,3 Dec '59,,UAM:Mamm:12319,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15826,https://arctos.database.museum/guid/UAM:Mamm:12319,,,False
MSB:Para:15827,Taenia,Taenia,,3 Dec '59,,UAM:Mamm:12319,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15827,https://arctos.database.museum/guid/UAM:Mamm:12319,,,False
MSB:Para:15828,Toxascaris,Toxascaris,,3 Dec '59,,UAM:Mamm:12319,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15828,https://arctos.database.museum/guid/UAM:Mamm:12319,,,False
MSB:Para:15829,Toxascaris,Toxascaris,,9 Dec '59,,UAM:Mamm:12360,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15829,https://arctos.database.museum/guid/UAM:Mamm:12360,63.681996,-170.482323,True
MSB:Para:1583,Cestoda,,,Aug 27 '55,,MSB:Host:7574,Anas carolinensis,MSB:Host,Host collection,male,,small intestine,,,,,https://arctos.database.museum/guid/MSB:Para:1583,https://arctos.database.museum/guid/MSB:Host:7574,,,False
MSB:Para:15830,Uncinaria,Uncinaria,,9 Dec '59,,UAM:Mamm:12360,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15830,https://arctos.database.museum/guid/UAM:Mamm:12360,63.681996,-170.482323,True
MSB:Para:15831,Taenia,Taenia,,9 Dec '59,,UAM:Mamm:12361,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15831,https://arctos.database.museum/guid/UAM:Mamm:12361,63.681996,-170.482323,True
MSB:Para:15832,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,4 Dec '59,,UAM:Mamm:12362,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15832,https://arctos.database.museum/guid/UAM:Mamm:12362,63.681996,-170.482323,True
MSB:Para:15833,Taenia,Taenia,,4 Dec '59,,UAM:Mamm:12362,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15833,https://arctos.database.museum/guid/UAM:Mamm:12362,63.681996,-170.482323,True
MSB:Para:15834,Toxascaris,Toxascaris,,4 Dec '59,,UAM:Mamm:12362,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15834,https://arctos.database.museum/guid/UAM:Mamm:12362,63.681996,-170.482323,True
MSB:Para:15835,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,10 Dec '59,,UAM:Mamm:12363,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15835,https://arctos.database.museum/guid/UAM:Mamm:12363,63.681996,-170.482323,True
MSB:Para:15836,Taenia,Taenia,,10 Dec '59,,UAM:Mamm:12363,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15836,https://arctos.database.museum/guid/UAM:Mamm:12363,63.681996,-170.482323,True
MSB:Para:15837,Taenia,Taenia,,26 March '60,,UAM:Mamm:12455,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15837,https://arctos.database.museum/guid/UAM:Mamm:12455,,,False
MSB:Para:15838,Toxascaris,Toxascaris,,26 March '60,,UAM:Mamm:12455,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15838,https://arctos.database.museum/guid/UAM:Mamm:12455,,,False
MSB:Para:15839,Uncinaria,Uncinaria,,26 March '60,,UAM:Mamm:12455,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15839,https://arctos.database.museum/guid/UAM:Mamm:12455,,,False
MSB:Para:1584,Australapatemon canadensis,Australapatemon,Australapatemon canadensis,Aug 27 '55,,MSB:Host:7574,Anas carolinensis,MSB:Host,Host collection,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:1584,https://arctos.database.museum/guid/MSB:Host:7574,,,False
MSB:Para:15840,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,21 March '60,,UAM:Mamm:12456,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15840,https://arctos.database.museum/guid/UAM:Mamm:12456,,,False
MSB:Para:15841,Taenia,Taenia,,21 March '60,,UAM:Mamm:12456,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15841,https://arctos.database.museum/guid/UAM:Mamm:12456,,,False
MSB:Para:15842,Toxascaris,Toxascaris,,21 March '60,,UAM:Mamm:12456,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15842,https://arctos.database.museum/guid/UAM:Mamm:12456,,,False
MSB:Para:15843,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,30 March '60,,UAM:Mamm:12457,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15843,https://arctos.database.museum/guid/UAM:Mamm:12457,63.681996,-170.482323,True
MSB:Para:15844,Taenia,Taenia,,30 March '60,,UAM:Mamm:12457,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15844,https://arctos.database.museum/guid/UAM:Mamm:12457,63.681996,-170.482323,True
MSB:Para:15845,Toxascaris,Toxascaris,,30 March '60,,UAM:Mamm:12457,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15845,https://arctos.database.museum/guid/UAM:Mamm:12457,63.681996,-170.482323,True
MSB:Para:15846,Taenia,Taenia,,20 Jan '59,,UAM:Mamm:12273,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15846,https://arctos.database.museum/guid/UAM:Mamm:12273,,,False
MSB:Para:15847,Toxascaris,Toxascaris,,20 Jan '59,,UAM:Mamm:12273,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15847,https://arctos.database.museum/guid/UAM:Mamm:12273,,,False
MSB:Para:15848,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,8 Jan '59,,UAM:Mamm:12648,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15848,https://arctos.database.museum/guid/UAM:Mamm:12648,,,False
MSB:Para:15849,Taenia,Taenia,,8 Jan '59,,UAM:Mamm:12648,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15849,https://arctos.database.museum/guid/UAM:Mamm:12648,,,False
MSB:Para:1585,Cestoda,,,Aug 27 '55,,MSB:Host:10648,Leucichthys sardinella,MSB:Host,Host collection,female,,,larva,,,,https://arctos.database.museum/guid/MSB:Para:1585,https://arctos.database.museum/guid/MSB:Host:10648,,,False
MSB:Para:15850,Toxascaris,Toxascaris,,8 Jan '59,,UAM:Mamm:12648,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15850,https://arctos.database.museum/guid/UAM:Mamm:12648,,,False
MSB:Para:15851,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,Dec 1958,1958.0,UAM:Mamm:12372,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15851,https://arctos.database.museum/guid/UAM:Mamm:12372,63.77972,-171.74111,True
MSB:Para:15852,Taenia,Taenia,,Dec 1958,1958.0,UAM:Mamm:12372,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15852,https://arctos.database.museum/guid/UAM:Mamm:12372,63.77972,-171.74111,True
MSB:Para:15853,Toxascaris,Toxascaris,,Dec 1958,1958.0,UAM:Mamm:12372,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15853,https://arctos.database.museum/guid/UAM:Mamm:12372,63.77972,-171.74111,True
MSB:Para:15854,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,3 Dec '59,,UAM:Mamm:12320,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15854,https://arctos.database.museum/guid/UAM:Mamm:12320,,,False
MSB:Para:15855,Taenia,Taenia,,3 Dec '59,,UAM:Mamm:12320,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15855,https://arctos.database.museum/guid/UAM:Mamm:12320,,,False
MSB:Para:15856,Toxascaris,Toxascaris,,3 Dec '59,,UAM:Mamm:12320,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15856,https://arctos.database.museum/guid/UAM:Mamm:12320,,,False
MSB:Para:15857,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,7 Dec '59,,UAM:Mamm:12321,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15857,https://arctos.database.museum/guid/UAM:Mamm:12321,63.779722,-171.741111,True
MSB:Para:15858,Taenia,Taenia,,7 Dec '59,,UAM:Mamm:12321,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15858,https://arctos.database.museum/guid/UAM:Mamm:12321,63.779722,-171.741111,True
MSB:Para:15859,Toxascaris,Toxascaris,,7 Dec '59,,UAM:Mamm:12321,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15859,https://arctos.database.museum/guid/UAM:Mamm:12321,63.779722,-171.741111,True
MSB:Para:1586,Ascarididae,,,Sept 1 '55,,MSB:Host:7424,Canis familiaris,MSB:Host,Host collection,male,,,,,,yes,https://arctos.database.museum/guid/MSB:Para:1586,https://arctos.database.museum/guid/MSB:Host:7424,,,False
MSB:Para:15860,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,8 Dec '59,,UAM:Mamm:12322,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15860,https://arctos.database.museum/guid/UAM:Mamm:12322,,,False
MSB:Para:15861,Taenia,Taenia,,8 Dec '59,,UAM:Mamm:12322,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15861,https://arctos.database.museum/guid/UAM:Mamm:12322,,,False
MSB:Para:15862,Toxascaris,Toxascaris,,10 Dec '59,,UAM:Mamm:12363,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15862,https://arctos.database.museum/guid/UAM:Mamm:12363,63.681996,-170.482323,True
MSB:Para:15863,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,11 Dec '59,,UAM:Mamm:12364,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15863,https://arctos.database.museum/guid/UAM:Mamm:12364,63.681996,-170.482323,True
MSB:Para:15864,Taenia,Taenia,,11 Dec '59,,UAM:Mamm:12364,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15864,https://arctos.database.museum/guid/UAM:Mamm:12364,63.681996,-170.482323,True
MSB:Para:15865,Toxascaris,Toxascaris,,11 Dec '59,,UAM:Mamm:12364,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15865,https://arctos.database.museum/guid/UAM:Mamm:12364,63.681996,-170.482323,True
MSB:Para:15866,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,9 Dec '59,,UAM:Mamm:12365,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15866,https://arctos.database.museum/guid/UAM:Mamm:12365,63.681996,-170.482323,True
MSB:Para:15867,Taenia,Taenia,,9 Dec '59,,UAM:Mamm:12365,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15867,https://arctos.database.museum/guid/UAM:Mamm:12365,63.681996,-170.482323,True
MSB:Para:15868,Toxascaris,Toxascaris,,9 Dec '59,,UAM:Mamm:12365,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15868,https://arctos.database.museum/guid/UAM:Mamm:12365,63.681996,-170.482323,True
MSB:Para:15869,Uncinaria,Uncinaria,,9 Dec '59,,UAM:Mamm:12365,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15869,https://arctos.database.museum/guid/UAM:Mamm:12365,63.681996,-170.482323,True
MSB:Para:1587,Cestoda,,,Sept 13 '55,,MSB:Host:7511,Erethizon dorsatum,MSB:Host,Host collection,male,,small intestine,,,,,https://arctos.database.museum/guid/MSB:Para:1587,https://arctos.database.museum/guid/MSB:Host:7511,,,False
MSB:Para:15870,Uncinaria,Uncinaria,,30 March '60,,UAM:Mamm:12457,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15870,https://arctos.database.museum/guid/UAM:Mamm:12457,63.681996,-170.482323,True
MSB:Para:15871,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,14 March '60,,UAM:Mamm:12458,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15871,https://arctos.database.museum/guid/UAM:Mamm:12458,,,False
MSB:Para:15872,Taenia,Taenia,,14 March '60,,UAM:Mamm:12458,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15872,https://arctos.database.museum/guid/UAM:Mamm:12458,,,False
MSB:Para:15873,Toxascaris,Toxascaris,,14 March '60,,UAM:Mamm:12458,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15873,https://arctos.database.museum/guid/UAM:Mamm:12458,,,False
MSB:Para:15874,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,17 March '60,,UAM:Mamm:12459,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15874,https://arctos.database.museum/guid/UAM:Mamm:12459,,,False
MSB:Para:15875,Taenia,Taenia,,17 March '60,,UAM:Mamm:12459,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15875,https://arctos.database.museum/guid/UAM:Mamm:12459,,,False
MSB:Para:15876,Toxascaris,Toxascaris,,17 March '60,,UAM:Mamm:12459,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15876,https://arctos.database.museum/guid/UAM:Mamm:12459,,,False
MSB:Para:15877,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,11 March '60,,UAM:Mamm:12461,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15877,https://arctos.database.museum/guid/UAM:Mamm:12461,,,False
MSB:Para:15878,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,7 Dec '58,,UAM:Mamm:12274,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15878,https://arctos.database.museum/guid/UAM:Mamm:12274,63.681996,-170.482323,True
MSB:Para:15879,Taenia,Taenia,,7 Dec '58,,UAM:Mamm:12274,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15879,https://arctos.database.museum/guid/UAM:Mamm:12274,63.681996,-170.482323,True
MSB:Para:1588,Ascarididae,,,Sept 15 '55,,MSB:Host:7512,Canis familiaris,MSB:Host,Host collection,male,,,,,,yes,https://arctos.database.museum/guid/MSB:Para:1588,https://arctos.database.museum/guid/MSB:Host:7512,,,False
MSB:Para:15880,Toxascaris,Toxascaris,,7 Dec '58,,UAM:Mamm:12274,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15880,https://arctos.database.museum/guid/UAM:Mamm:12274,63.681996,-170.482323,True
MSB:Para:15881,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,8 Dec '58,,UAM:Mamm:12275,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15881,https://arctos.database.museum/guid/UAM:Mamm:12275,63.681996,-170.482323,True
MSB:Para:15882,Taenia,Taenia,,8 Dec '58,,UAM:Mamm:12275,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15882,https://arctos.database.museum/guid/UAM:Mamm:12275,63.681996,-170.482323,True
MSB:Para:15883,Toxascaris,Toxascaris,,8 Dec '58,,UAM:Mamm:12275,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15883,https://arctos.database.museum/guid/UAM:Mamm:12275,63.681996,-170.482323,True
MSB:Para:15884,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,4 Dec '58,,UAM:Mamm:12276,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15884,https://arctos.database.museum/guid/UAM:Mamm:12276,63.77972,-171.74111,True
MSB:Para:15885,Taenia,Taenia,,4 Dec '58,,UAM:Mamm:12276,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15885,https://arctos.database.museum/guid/UAM:Mamm:12276,63.77972,-171.74111,True
MSB:Para:15886,Toxascaris,Toxascaris,,8 Dec '59,,UAM:Mamm:12322,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15886,https://arctos.database.museum/guid/UAM:Mamm:12322,,,False
MSB:Para:15887,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,6 Dec '59,,UAM:Mamm:12323,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15887,https://arctos.database.museum/guid/UAM:Mamm:12323,,,False
MSB:Para:15888,Toxascaris,Toxascaris,,6 Dec '59,,UAM:Mamm:12323,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15888,https://arctos.database.museum/guid/UAM:Mamm:12323,,,False
MSB:Para:15889,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,early Dec '59,,UAM:Mamm:12324,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15889,https://arctos.database.museum/guid/UAM:Mamm:12324,63.77972,-171.74111,True
MSB:Para:1589,Nematoda,,,Sept 16 '55,,MSB:Host:7516,Canis familiaris,MSB:Host,Host collection,male,,,,,,yes,https://arctos.database.museum/guid/MSB:Para:1589,https://arctos.database.museum/guid/MSB:Host:7516,,,False
MSB:Para:15890,Taenia,Taenia,,early Dec '59,,UAM:Mamm:12324,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15890,https://arctos.database.museum/guid/UAM:Mamm:12324,63.77972,-171.74111,True
MSB:Para:15891,Toxascaris,Toxascaris,,early Dec '59,,UAM:Mamm:12324,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15891,https://arctos.database.museum/guid/UAM:Mamm:12324,63.77972,-171.74111,True
MSB:Para:15892,Echinococcus multilocularis,Echinococcus,Echinococcus multilocularis,early Dec '59,,UAM:Mamm:12325,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15892,https://arctos.database.museum/guid/UAM:Mamm:12325,63.77972,-171.74111,True
MSB:Para:15893,Taenia,Taenia,,early Dec '59,,UAM:Mamm:12325,Alopex,UAM:Mamm,Mammal,male,,,,,,,https://arctos.database.museum/guid/MSB:Para:15893,https://arctos.database.museum/guid/UAM:Mamm:12325,63.77972,-171.74111,True
MSB:Para:15894,Taenia,Taenia,,6 April 1960,1960.0,UAM:Mamm:12366,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15894,https://arctos.database.museum/guid/UAM:Mamm:12366,,,False
MSB:Para:15895,Toxascaris,Toxascaris,,6 April 1960,1960.0,UAM:Mamm:12366,Alopex,UAM:Mamm,Mammal,female,,,,,,,https://arctos.database.museum/guid/MSB:Para:15895,https://arctos.database.museum/guid/UAM:Mamm:12366,,,False
