host_guid,host_species,host_genus,part_name,part_id,part_remark,preservation,condition,part_count,parsed_flea_count,parsed_mite_count,parsed_tick_count,parsed_louse_count,parsed_nematode_count,parsed_cestode_count,parsed_trematode_count
KSB:Mamm:2483,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2483/PID33175469,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2484,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2484/PID33175478,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2485,Blarina hylophaga,Blarina,nematode,https://arctos.database.museum/guid/KSB:Mamm:2485/PID33175485,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2486,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2486/PID33175494,2 fleas,ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:2488,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2488/PID33175504,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2489,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2489/PID33175510,2 mites,ethanol 95%,unknown,1,,2.0,,,,,
KSB:Mamm:2490,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2490/PID33175520,4 fleas,ethanol 95%,unknown,1,4.0,,,,,,
KSB:Mamm:2491,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2491/PID33175532,"5 fleas, 1 mite",ethanol 95%,unknown,1,5.0,1.0,,,,,
KSB:Mamm:2492,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2492/PID33175537,unkown,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2493,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2493/PID33175547,5 fleas,ethanol 95%,unknown,1,5.0,,,,,,
KSB:Mamm:2494,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2494/PID33175552,"4 fleas, 1 mite",ethanol 95%,unknown,1,4.0,1.0,,,,,
KSB:Mamm:2497,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2497/PID33175575,4 fleas,ethanol 95%,unknown,1,4.0,,,,,,
KSB:Mamm:2498,Microtus ochrogaster,Microtus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2498/PID33175584,many mites,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2498,Microtus ochrogaster,Microtus,cestode,https://arctos.database.museum/guid/KSB:Mamm:2498/PID33175585,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2499,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2499/PID33175595,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2500,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2500/PID33175600,"3 fleas, 1 mite",ethanol 95%,unknown,1,3.0,1.0,,,,,
KSB:Mamm:2501,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2501/PID33175606,"1 flea, 4 mites",ethanol 95%,unknown,1,1.0,4.0,,,,,
KSB:Mamm:2502,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2502/PID33175612,3 mites,ethanol 95%,unknown,1,,3.0,,,,,
KSB:Mamm:2503,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2503/PID33175618,unknown,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2504,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2504/PID33175628,4 mites,ethanol 95%,unknown,1,,4.0,,,,,
KSB:Mamm:2504,Sigmodon hispidus,Sigmodon,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:2504/PID33175629,"1 nematode, many trematodes",ethanol 80%,unknown,1,,,,,1.0,,
KSB:Mamm:2505,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2505/PID33175638,"2 fleas, 1 mite",ethanol 95%,unknown,1,2.0,1.0,,,,,
KSB:Mamm:2505,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2505/PID33175639,,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2506,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2506/PID33175647,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2507,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2507/PID33175656,"1 flea, 4 mites",ethanol 95%,unknown,1,1.0,4.0,,,,,
KSB:Mamm:2507,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2507/PID33175657,2 nematodes,ethanol 80%,unknown,1,,,,,2.0,,
KSB:Mamm:2509,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2509/PID33175670,"2 fleas, 2 mites",ethanol 95%,unknown,1,2.0,2.0,,,,,
KSB:Mamm:2510,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2510/PID33175678,many mites,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2510,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2510/PID33175679,3 nematodes,ethanol 80%,unknown,1,,,,,3.0,,
KSB:Mamm:2517,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2517/PID33186170,Botfly | Anus,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2519,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2519/PID33186186,mite eggs | Base of tail,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2521,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2521/PID33186204,Botfly | Neck,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2524,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2524/PID33186229,2 botfly,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2529,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2529/PID33186269,4 flea,ethanol 95%,unknown,1,4.0,,,,,,
KSB:Mamm:2532,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2532/PID33186294,6 flea,ethanol 95%,unknown,1,6.0,,,,,,
KSB:Mamm:2534,Peromyscus leucopus,Peromyscus,nematode,https://arctos.database.museum/guid/KSB:Mamm:2534/PID33186311,stomach,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2535,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2535/PID33186320,"1 mite, mite eggs, 1 tick | mite eggs, rear",ethanol 95%,unknown,1,,1.0,1.0,,,,
KSB:Mamm:2536,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2536/PID33186329,mite eggs | ears,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2537,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2537/PID33186338,mite eggs | ears,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2537,Neotoma floridana,Neotoma,cestode,https://arctos.database.museum/guid/KSB:Mamm:2537/PID33186339,SI,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2537,Neotoma floridana,Neotoma,nematode,https://arctos.database.museum/guid/KSB:Mamm:2537/PID33186340,cecum,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2539,Mephitis mephitis,Mephitis,nematode,https://arctos.database.museum/guid/KSB:Mamm:2539/PID33186355,subcutaneous hind leg,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2556,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2556/PID33196078,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2557,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2557/PID33196084,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2558,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2558/PID33196089,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2560,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2560/PID33196100,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2561,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2561/PID33196106,batflies,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2563,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2563/PID33196116,batflies,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2563,Rhinolophus affinis,Rhinolophus,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:2563/PID33196117,nematode found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2564,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2564/PID33196122,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2565,Hipposideros armiger,Hipposideros,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:2565/PID33196128,several cestodes found in small intestine,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2566,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2566/PID33196134,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2567,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2567/PID33196140,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2568,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2568/PID33196146,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2569,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2569/PID33196152,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2570,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2570/PID33196158,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2571,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2571/PID33196164,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2572,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2572/PID33196170,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2573,,Myotis,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2573/PID33196176,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2574,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2574/PID33196182,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2575,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2575/PID33196188,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2576,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2576/PID33196194,batflies,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2576,Rhinolophus affinis,Rhinolophus,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:2576/PID33196195,nematode?,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2577,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2577/PID33196200,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2579,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2579/PID33196211,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2580,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2580/PID33196217,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2581,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2581/PID33196223,barflies,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2582,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2582/PID33196231,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2583,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2583/PID33196237,batflies,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2583,Rhinolophus affinis,Rhinolophus,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:2583/PID33196238,nematode?,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2584,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2584/PID33196244,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2585,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2585/PID33196250,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2586,,Hipposideros,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2586/PID33196256,flea,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2587,Eonycteris spelaea,Eonycteris,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2587/PID33196262,batfly,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2588,Cynopterus sphinx,Cynopterus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2588/PID33196268,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2589,Cynopterus sphinx,Cynopterus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2589/PID33196274,batfly,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2590,Cynopterus sphinx,Cynopterus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2590/PID33196280,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2592,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2592/PID33196290,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2592,Rhinolophus affinis,Rhinolophus,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:2592/PID33196287,nematodes?,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2593,Cynopterus sphinx,Cynopterus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2593/PID33196297,,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2594,Rhinolophus affinis,Rhinolophus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2594/PID33196303,batflies,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2594,Rhinolophus affinis,Rhinolophus,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:2594/PID33196304,nematode?,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2597,Rhinolophus affinis,Rhinolophus,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:2597/PID33196320,2 nematodes found in small intestine,ethanol 95%,unknown,1,,,,,2.0,,
KSB:Mamm:2610,Onychomys leucogaster,Onychomys,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2610/PID33206443,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2614,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2614/PID33206481,6 mites,ethanol 90%,excellent,1,,6.0,,,,,
KSB:Mamm:2616,Chaetodipus hispidus,Chaetodipus,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:2616/PID33206498,,ethanol 80%,very good,1,,,,,,,
KSB:Mamm:2621,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2621/PID33206535,1 tick,ethanol 90%,excellent,1,,,1.0,,,,
KSB:Mamm:2626,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2626/PID33206567,n,ethanol 95%,excellent,1,,,,,,,
KSB:Mamm:2627,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2627/PID33206575,,ethanol 95%,excellent,1,,,,,,,
KSB:Mamm:2629,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2629/PID33206594,"4 fleas, more than 5 mites",ethanol 95%,excellent,1,4.0,5.0,,,,,
KSB:Mamm:2629,Peromyscus leucopus,Peromyscus,endoparasite,https://arctos.database.museum/guid/KSB:Mamm:2629/PID33206595,3 nematodes,ethanol,excellent,1,,,,,3.0,,
KSB:Mamm:2630,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2630/PID33206599,mite or tick,ethanol 95%,excellent,1,,,,,,,
KSB:Mamm:2631,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2631/PID33206606,1 tick,,excellent,1,,,1.0,,,,
KSB:Mamm:2637,Odocoileus virginianus,Odocoileus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2637/PID33206735,botfly found in lower jaw,ethanol 90%,excellent,1,,,,,,,
KSB:Mamm:2637,Odocoileus virginianus,Odocoileus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2637/PID33206736,botfly found in nasal passage,ethanol 90%,excellent,1,,,,,,,
KSB:Mamm:2657,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2657/PID33207124,"2 fleas, 1 mite",ethanol 95%,unknown,1,2.0,1.0,,,,,
KSB:Mamm:2666,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2666/PID33207174,"1 flea, 1 mite",ethanol 95%,unknown,1,1.0,1.0,,,,,
KSB:Mamm:2668,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2668/PID33207189,2 mites,ethanol 95%,unknown,1,,2.0,,,,,
KSB:Mamm:2669,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2669/PID33207197,"2 fleas, 1 tick",ethanol 95%,unknown,1,2.0,,1.0,,,,
KSB:Mamm:2670,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2670/PID33207205,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2674,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2674/PID33207234,"1 flea, 2 botfly",ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2685,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2685/PID33207312,"3 flea, 10 mites",ethanol 95%,unknown,1,3.0,10.0,,,,,
KSB:Mamm:2689,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2689/PID33207341,5 fleas,ethanol 95%,unknown,1,5.0,,,,,,
KSB:Mamm:2690,Peromyscus maniculatus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2690/PID33207349,2 mites,ethanol 95%,unknown,1,,2.0,,,,,
KSB:Mamm:2693,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2693/PID33207374,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2695,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2695/PID33207489,tick,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2715,Reithrodontomys megalotis,Reithrodontomys,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2715/PID33222055,"1 mite, 1 mite egg",ethanol 95%,unknown,1,,1.0,,,,,
KSB:Mamm:2716,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2716/PID33222062,3 mites,ethanol 95%,unknown,1,,3.0,,,,,
KSB:Mamm:2718,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2718/PID33222075,"1 flea, 6 mites",ethanol 95%,unknown,1,1.0,6.0,,,,,
KSB:Mamm:2718,Peromyscus leucopus,Peromyscus,nematode,https://arctos.database.museum/guid/KSB:Mamm:2718/PID33222076,4 found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2719,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2719/PID33222083,3 fleas,ethanol 95%,unknown,1,3.0,,,,,,
KSB:Mamm:2719,Peromyscus leucopus,Peromyscus,nematode,https://arctos.database.museum/guid/KSB:Mamm:2719/PID33222084,1 found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2721,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2721/PID33222097,9 fleas,ethanol 95%,unknown,1,9.0,,,,,,
KSB:Mamm:2722,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2722/PID33222104,4 fleas,ethanol 95%,unknown,1,4.0,,,,,,
KSB:Mamm:2722,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2722/PID33222105,2 found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2723,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2723/PID33222112,26 mites,ethanol 95%,unknown,1,,26.0,,,,,
KSB:Mamm:2723,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2723/PID33222113,2 fleas,ethanol 95%,unknown,1,2.0,,,,,,
KSB:Mamm:2724,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2724/PID33222120,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2725,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2725/PID33222127,5 fleas,ethanol 95%,unknown,1,5.0,,,,,,
KSB:Mamm:2725,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2725/PID33222128,1 nematode found in small intestine,ethanol 80%,unknown,1,,,,,1.0,,
KSB:Mamm:2726,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2726/PID33222135,5 fleas,ethanol 95%,unknown,1,5.0,,,,,,
KSB:Mamm:2726,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2726/PID33222136,2 nematodes found in small intestine,ethanol 80%,unknown,1,,,,,2.0,,
KSB:Mamm:2726,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:2726/PID33222137,1 cestode found in small intesstine,ethanol 80%,unknown,1,,,,,,1.0,
KSB:Mamm:2727,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2727/PID33222144,"4 fleas, 2 ticks, 8 lice",ethanol 95%,unknown,1,4.0,,2.0,8.0,,,
KSB:Mamm:2727,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:2727/PID33222145,3 cestodes found in small intestine,ethanol 80%,unknown,1,,,,,,3.0,
KSB:Mamm:2728,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2728/PID33222152,35 lice,ethanol 95%,unknown,1,,,,35.0,,,
KSB:Mamm:2728,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2728/PID33222153,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2728,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2728/PID33222154,6 nematodes found in small intestine,ethanol 80%,unknown,1,,,,,6.0,,
KSB:Mamm:2729,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2729/PID33222161,1 flea,ethanol 95%,unknown,1,1.0,,,,,,
KSB:Mamm:2731,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2731/PID33222174,"6 found in small intestine, 5 in stomach",ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2731,Sigmodon hispidus,Sigmodon,cestode,https://arctos.database.museum/guid/KSB:Mamm:2731/PID33222175,7 found in small intestine,ethanol 80%,unknown,1,,,,,,,
KSB:Mamm:2732,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2732/PID33222182,"3 fleas, 2 mites",ethanol 95%,unknown,1,3.0,2.0,,,,,
KSB:Mamm:2733,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2733/PID33222189,"4 fleas, 4 mites",ethanol 95%,unknown,1,4.0,4.0,,,,,
KSB:Mamm:2734,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2734/PID33222196,"2 fleas, 6 mites",ethanol 95%,unknown,1,2.0,6.0,,,,,
KSB:Mamm:2735,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2735/PID33222203,"2 fleas, 2 mites",ethanol 95%,unknown,1,2.0,2.0,,,,,
KSB:Mamm:2736,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2736/PID33222211,"9 fleas, 9 mites",ethanol 95%,unknown,1,9.0,9.0,,,,,
KSB:Mamm:2737,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2737/PID33222219,"6 fleas, 4 mites",ethanol 95%,unknown,1,6.0,4.0,,,,,
KSB:Mamm:2738,Neotoma floridana,Neotoma,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2738/PID33222227,"3 fleas, 1 mite",ethanol 95%,unknown,1,3.0,1.0,,,,,
KSB:Mamm:2740,Peromyscus leucopus,Peromyscus,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2740/PID33222240,"6 fleas, 3 mites",ethanol 95%,unknown,1,6.0,3.0,,,,,
KSB:Mamm:2741,Reithrodontomys montanus,Reithrodontomys,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2741/PID33222247,mite eggs,ethanol 95%,unknown,1,,,,,,,
KSB:Mamm:2742,Sigmodon hispidus,Sigmodon,ectoparasite,https://arctos.database.museum/guid/KSB:Mamm:2742/PID33222256,"21 lice, mite eggs",ethanol 95%,unknown,1,,,,21.0,,,
KSB:Mamm:2742,Sigmodon hispidus,Sigmodon,nematode,https://arctos.database.museum/guid/KSB:Mamm:2742/PID33222257,11 found in stomach,ethanol 80%,unknown,1,,,,,,,
