guid,species,genus,sex,life_stage,date,locality,latitude,longitude,mappable,parasite_status,detected,not_detected,parasite_parts_present,parasite_summary,flea_count,mite_count,tick_count,louse_count,nematode_count,cestode_count,trematode_count,arctos_url
KSB:Mamm:1645,Canis latrans,Canis,male,adult,4 Feb. 2024,"USA, IL; Whiteside County",41.765,-89.903,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1645
KSB:Mamm:1646,Peromyscus maniculatus,Peromyscus,male,adult,2024-05-28,"USa, KS; KPBS; 1D",39.07443,-96.56187,True,not detected,,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1646
KSB:Mamm:1647,Canis latrans,Canis,female,adult,24 Feb. 2023,"USA, KS; Lyon County",38.46405,-96.12141,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1647
KSB:Mamm:1648,Canis latrans,Canis,male,adult,5 Jan. 2023,"USA, KS; Jackson County",39.455,-95.737,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1648
KSB:Mamm:1649,Canis latrans,Canis,female,adult,22 Jan. 2024,"USA, IL; Christian County",39.542,-89.295,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1649
KSB:Mamm:1650,Canis latrans,Canis,female,adult,4 Feb. 2024,"USA, IL; Bureau and La Salle County",41.447,-89.127,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1650
KSB:Mamm:1651,Canis latrans,Canis,female,adult,22 Jan. 2024,"USA, IL; Christian County",39.542,-89.295,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1651
KSB:Mamm:1652,Bison bison,Bison,male,adult,30 Oct 2023,KS; Riley County; KPBS,39.0928,-96.585,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1652
KSB:Mamm:1653,Bison bison,Bison,female,adult,23 Mar.2024,"KS; Riley County; KPBS, SE side of pond in N20A",39.09983657,-96.5975632,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1653
KSB:Mamm:1654,Bison bison,Bison,unknown,adult,23 Mar. 2024,"KS; Riley County; KPBS, N20B",39.08505564,-96.566554,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1654
KSB:Mamm:1655,Canis latrans,Canis,male,adult,22 Jan. 2024,"USA, IL; Christian County",39.542,-89.295,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1655
KSB:Mamm:1656,Canis latrans,Canis,female,adult,4 Feb. 2024,"USA, IL; Bureau and La Salle County",41.447,-89.127,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1656
KSB:Mamm:1657,Canis latrans,Canis,male,adult,4 Feb. 2024,"USA, IL; Henry County",41.346,-90.108,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1657
KSB:Mamm:1658,Canis latrans,Canis,female,adult,4 Feb. 2024,"USA, IL; Henry County",41.346,-90.108,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1658
KSB:Mamm:1659,Canis latrans,Canis,male,adult,4 Feb. 2024,"USA, IL; Whiteside County",41.765,-89.903,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1659
KSB:Mamm:1660,Canis latrans,Canis,female,adult,26 Feb. 2023,"USA, OK; Ottawa County",36.814,-94.784,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1660
KSB:Mamm:1661,Canis latrans,Canis,male,adult,12 Mar. 2023,"USA, IN; Selma",40.1915,-85.2688,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1661
KSB:Mamm:1662,Canis latrans,Canis,male,adult,4 Feb. 2024,"USA, IL; Rock Island",41.489,-90.514,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1662
KSB:Mamm:1663,Canis latrans,Canis,female,adult,4 Feb. 2024,"USA, IL; Rock Island",41.489,-90.514,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1663
KSB:Mamm:1664,Canis latrans,Canis,male,adult,4 Feb. 2024,"USA, IL; Rock Island",41.489,-90.514,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1664
KSB:Mamm:1665,Peromyscus leucopus,Peromyscus,female,adult,2024-05-28,"USA, KS; KPBS; 20C",39.06976,-96.56387,True,not detected,,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1665
KSB:Mamm:1666,Canis latrans,Canis,female,adult,4 Feb. 2023,"USA, MO; Putnam County",40.469,-93.003,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1666
KSB:Mamm:1667,Canis latrans,Canis,female,adult,4 Feb. 2024,"USA, IL; Warren County",40.846,-90.603,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1667
KSB:Mamm:1668,Canis latrans,Canis,female,adult,22 Jan. 2024,"USA, IL; Christian County",39.542,-89.295,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1668
KSB:Mamm:1669,Canis latrans,Canis,female,adult,22 Jan. 2024,"USA, IL; Christian County",39.542,-89.295,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1669
KSB:Mamm:1670,Canis latrans,Canis,male,adult,4 Feb. 2024,"USA, MO; Putnam County",40.469,-93.003,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1670
KSB:Mamm:1671,Canis latrans,Canis,male,adult,24 Feb. 2023,"USA, MO; Howard County",39.139,-92.683,True,not detected,,endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1671
KSB:Mamm:1672,Canis latrans,Canis,male,adult,4 Feb. 2024,"USA, IL; Warren County",40.846,-90.603,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1672
KSB:Mamm:1673,Canis latrans,Canis,female,adult,19 Aug. 2022,"USA, KS; Geary County",39.033715,-96.547165,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1673
KSB:Mamm:1674,Canis latrans,Canis,male,adult,22 Jan. 2024,"USA, IL; Macoupin and Fayette County",38.995,-89.571,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1674
KSB:Mamm:1675,Peromyscus leucopus,Peromyscus,female,adult,2024-05-29,"USA, KS; KPBS; 20C",39.07339,-96.56334,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1675
KSB:Mamm:1676,,Myotis,female ?,adult,4 Aug. 2020,"USA, Kansas; Lyon County",38.4029,-96.1195,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1676
KSB:Mamm:1677,Canis latrans,Canis,female,adult,4 Feb. 2023,"USA, MO; Atchinson & Holt County",40.262,-95.369,True,detected,endoparasite,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1677
KSB:Mamm:1678,Procyon lotor,Procyon,unknown,adult,15 Jan 2019,"USA, KS; Riley County; Along Blue River",39.306629,-96.763947,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1678
KSB:Mamm:1679,Lasiurus cinereus,Lasiurus,unknown,adult,3 Sept. 2020,"USA, KS; Lyon County",38.4029,-96.1195,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1679
KSB:Mamm:1680,Lasiurus cinereus,Lasiurus,female,adult,5 Aug. 2020,"USA, KS; Lyon County",38.4029,-96.1195,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1680
KSB:Mamm:1681,Lasiurus borealis,Lasiurus,unknown,adult,11 Aug. 2020,"USA, KS; Lyon County",38.4029,-96.1195,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1681
KSB:Mamm:1682,Lasiurus borealis,Lasiurus,unknown,adult,18 Aug. 2020,"USA, KS; Lyon County",38.4029,-96.1195,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1682
KSB:Mamm:1683,Lasionycteris noctivagans,Lasionycteris,unknown,adult,1 Sept. 2020,"USA, KS; Lyon County",38.4029,-96.1195,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1683
KSB:Mamm:1684,Canis latrans,Canis,male,adult,3 Jan. 2023,"USA, KS; Jefferson County",39.35417,-95.58474,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1684
KSB:Mamm:1685,Canis latrans,Canis,female,adult,28 Jan. 2023,"USA, KS; Neosho County",37.539,-95.313,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1685
KSB:Mamm:1686,Canis latrans,Canis,male,adult,29 Jan. 2023,"USA, KS; Ness County",38.443,-99.905,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1686
KSB:Mamm:1687,Neotoma floridana,Neotoma,male,adult,2024-05-28,"USA, KS; KPBS; 20C",39.06964,-96.5634,True,mixed screening,endoparasite,ectoparasite,endoparasite,endoparasite: 3 cestode in small intestine,,,,,,3.0,,https://arctos.database.museum/guid/KSB:Mamm:1687
KSB:Mamm:1688,Canis latrans,Canis,male,adult,26 Feb. 2023,"USA, KS; Leavenworth County",39.212,-95.044,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1688
KSB:Mamm:1689,Canis latrans,Canis,male,adult,4 Feb. 2023,"USA, MO; Dekalb and Gentry County",40.04,-94.389,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1689
KSB:Mamm:1690,Canis latrans,Canis,male,adult,26 Feb. 2023,"USA, MO; Camden County",38.013,-92.74,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1690
KSB:Mamm:1691,Canis latrans,Canis,male,adult,26 Jan. 2023,"USA, KS",38.434,-98.459,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1691
KSB:Mamm:1692,Canis latrans,Canis,female,adult,29 Jan. 2023,"USA, KS; Gray County",37.715,-100.463,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1692
KSB:Mamm:1693,Peromyscus leucopus,Peromyscus,female,adult,2024-05-28,"USA, KS; KPBS; 20B",39.07121,-96.57829,True,detected,ectoparasite: tick,,ectoparasite,ectoparasite: 3 Ticks,,,3.0,,,,,https://arctos.database.museum/guid/KSB:Mamm:1693
KSB:Mamm:1694,Canis latrans,Canis,female,adult,,"USA, MO; Boonville",38.88433,-92.42482,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1694
KSB:Mamm:1695,Canis latrans,Canis,female,adult,28 Jan. 2023,"USA, KS; Neosho County",37.539,-95.313,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1695
KSB:Mamm:1696,Canis latrans,Canis,female,adult,28 Jan. 2023,"USA, KS; Neosho",37.539,-95.313,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1696
KSB:Mamm:1697,Canis latrans,Canis,female,adult,28 Jan. 2023,"USA, KS; Neosho County",37.539,-95.313,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1697
KSB:Mamm:1698,Canis latrans,Canis,female,adult,28 Jan. 2023,"USa, KS; Neosho County",37.539,-95.313,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1698
KSB:Mamm:1699,Canis latrans,Canis,female,adult,28 Jan. 2023,"USA, KS; Neosho County",37.539,-95.313,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1699
KSB:Mamm:1700,Canis latrans,Canis,female,adult,28 Jan. 2023,"USA, KS; Neosho County",37.539,-95.313,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1700
KSB:Mamm:1701,Canis latrans,Canis,female,adult,28 Dec. 2022,"USA, IN; Howard County, Kokomo",40.4846,-86.1338,True,not detected,,ectoparasite; endoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1701
KSB:Mamm:1702,Peromyscus maniculatus,Peromyscus,female,subadult,18 Nov. 2020,"USA,KS; Barber County",37.43017,-98.69573,True,not recorded,,,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1702
KSB:Mamm:1703,Canis latrans,Canis,male,adult,18 Mar. 2022,"USA, MO; Howard County",39.139,-92.683,True,mixed screening,endoparasite,ectoparasite,,,,,,,,,,https://arctos.database.museum/guid/KSB:Mamm:1703
